Wavelength	Transit Depth
(meters)	(percent)
2.330582e-05	1.048591e+00
2.332909e-05	1.043635e+00
2.335239e-05	1.057179e+00
2.337570e-05	1.051870e+00
2.339905e-05	1.042003e+00
2.342241e-05	1.041878e+00
2.344580e-05	1.041987e+00
2.346921e-05	1.063674e+00
2.349265e-05	1.062479e+00
2.351610e-05	1.053370e+00
2.353959e-05	1.056574e+00
2.356309e-05	1.041702e+00
2.358662e-05	1.052966e+00
2.361017e-05	1.060916e+00
2.363375e-05	1.170433e+00
2.365735e-05	1.044682e+00
2.368097e-05	1.068933e+00
2.370461e-05	1.056593e+00
2.372828e-05	1.106481e+00
2.375198e-05	1.042083e+00
2.377570e-05	1.049253e+00
2.379944e-05	1.044747e+00
2.382320e-05	1.041086e+00
2.384699e-05	1.066478e+00
2.387080e-05	1.049385e+00
2.389464e-05	1.091538e+00
2.391850e-05	1.056668e+00
2.394238e-05	1.092064e+00
2.396629e-05	1.126095e+00
2.399022e-05	1.048059e+00
2.401417e-05	1.059029e+00
2.403815e-05	1.105363e+00
2.406216e-05	1.045757e+00
2.408618e-05	1.086545e+00
2.411023e-05	1.050973e+00
2.413431e-05	1.047738e+00
2.415841e-05	1.044278e+00
2.418253e-05	1.168822e+00
2.420668e-05	1.085094e+00
2.423085e-05	1.075106e+00
2.425505e-05	1.068495e+00
2.427926e-05	1.060679e+00
2.430351e-05	1.150201e+00
2.432778e-05	1.061754e+00
2.435207e-05	1.085642e+00
2.437639e-05	1.052824e+00
2.440073e-05	1.115722e+00
2.442509e-05	1.061867e+00
2.444948e-05	1.048459e+00
2.447389e-05	1.055796e+00
2.449833e-05	1.047180e+00
2.452279e-05	1.145530e+00
2.454728e-05	1.071877e+00
2.457179e-05	1.108333e+00
2.459633e-05	1.063703e+00
2.462089e-05	1.075641e+00
2.464547e-05	1.057342e+00
2.467008e-05	1.046394e+00
2.469472e-05	1.049576e+00
2.471938e-05	1.051432e+00
2.474406e-05	1.064006e+00
2.476877e-05	1.041832e+00
2.479350e-05	1.043371e+00
2.481826e-05	1.170433e+00
2.484304e-05	1.131163e+00
2.486785e-05	1.051703e+00
2.489268e-05	1.049403e+00
2.491753e-05	1.052119e+00
2.494241e-05	1.068789e+00
2.496732e-05	1.076971e+00
2.499225e-05	1.057910e+00
2.501721e-05	1.060437e+00
2.504219e-05	1.060123e+00
2.506719e-05	1.044908e+00
2.509222e-05	1.043174e+00
2.511728e-05	1.044114e+00
2.514236e-05	1.079230e+00
2.516746e-05	1.080337e+00
2.519260e-05	1.059169e+00
2.521775e-05	1.048737e+00
2.524293e-05	1.041912e+00
2.526814e-05	1.041357e+00
2.529337e-05	1.069432e+00
2.531863e-05	1.078961e+00
2.534391e-05	1.089296e+00
2.536921e-05	1.064927e+00
2.539455e-05	1.083704e+00
2.541990e-05	1.046244e+00
2.544529e-05	1.049426e+00
2.547069e-05	1.111651e+00
2.549613e-05	1.163008e+00
2.552159e-05	1.042949e+00
2.554707e-05	1.088341e+00
2.557258e-05	1.058384e+00
2.559812e-05	1.107766e+00
2.562368e-05	1.085854e+00
2.564926e-05	1.048658e+00
2.567487e-05	1.046365e+00
2.570051e-05	1.064258e+00
2.572617e-05	1.085131e+00
2.575186e-05	1.049322e+00
2.577758e-05	1.042384e+00
2.580332e-05	1.042853e+00
2.582908e-05	1.044071e+00
2.585487e-05	1.042920e+00
2.588069e-05	1.045395e+00
2.590653e-05	1.054293e+00
2.593240e-05	1.050612e+00
2.595830e-05	1.051915e+00
2.598422e-05	1.085445e+00
2.601016e-05	1.170451e+00
2.603614e-05	1.073961e+00
2.606213e-05	1.072240e+00
2.608816e-05	1.044280e+00
2.611421e-05	1.052851e+00
2.614028e-05	1.080479e+00
2.616639e-05	1.070977e+00
2.619251e-05	1.085964e+00
2.621867e-05	1.043344e+00
2.624485e-05	1.056586e+00
2.627105e-05	1.051325e+00
2.629729e-05	1.061748e+00
2.632355e-05	1.055411e+00
2.634983e-05	1.067513e+00
2.637614e-05	1.074676e+00
2.640248e-05	1.045963e+00
2.642884e-05	1.103559e+00
2.645523e-05	1.043577e+00
2.648165e-05	1.040838e+00
2.650809e-05	1.058950e+00
2.653456e-05	1.041265e+00
2.656106e-05	1.079259e+00
2.658758e-05	1.080492e+00
2.661413e-05	1.052212e+00
2.664070e-05	1.081893e+00
2.666731e-05	1.055861e+00
2.669393e-05	1.072843e+00
2.672059e-05	1.045696e+00
2.674727e-05	1.065581e+00
2.677398e-05	1.067413e+00
2.680071e-05	1.098978e+00
2.682748e-05	1.062007e+00
2.685426e-05	1.132658e+00
2.688108e-05	1.050031e+00
2.690792e-05	1.170451e+00
2.693479e-05	1.057026e+00
2.696168e-05	1.064003e+00
2.698861e-05	1.060559e+00
2.701556e-05	1.047735e+00
2.704253e-05	1.046435e+00
2.706953e-05	1.088795e+00
2.709656e-05	1.061441e+00
2.712362e-05	1.057012e+00
2.715071e-05	1.044555e+00
2.717782e-05	1.069130e+00
2.720495e-05	1.077031e+00
2.723212e-05	1.075153e+00
2.725931e-05	1.062063e+00
2.728653e-05	1.072551e+00
2.731378e-05	1.045088e+00
2.734105e-05	1.054362e+00
2.736835e-05	1.042084e+00
2.739568e-05	1.043930e+00
2.742304e-05	1.096956e+00
2.745042e-05	1.157250e+00
2.747783e-05	1.042725e+00
2.750527e-05	1.068712e+00
2.753273e-05	1.057672e+00
2.756023e-05	1.044681e+00
2.758775e-05	1.041261e+00
2.761529e-05	1.048590e+00
2.764287e-05	1.041823e+00
2.767047e-05	1.065478e+00
2.769810e-05	1.046638e+00
2.772576e-05	1.048321e+00
2.775344e-05	1.048611e+00
2.778116e-05	1.047391e+00
2.780890e-05	1.051620e+00
2.783666e-05	1.063155e+00
2.786446e-05	1.042200e+00
2.789228e-05	1.085597e+00
2.792014e-05	1.042017e+00
2.794801e-05	1.160643e+00
2.797592e-05	1.051062e+00
2.800386e-05	1.077209e+00
2.803182e-05	1.049670e+00
2.805981e-05	1.071168e+00
2.808783e-05	1.081343e+00
2.811588e-05	1.170451e+00
2.814395e-05	1.050518e+00
2.817205e-05	1.046100e+00
2.820018e-05	1.095404e+00
2.822834e-05	1.070390e+00
2.825653e-05	1.041903e+00
2.828475e-05	1.058788e+00
2.831299e-05	1.063211e+00
2.834126e-05	1.099670e+00
2.836956e-05	1.077695e+00
2.839789e-05	1.066603e+00
2.842624e-05	1.103282e+00
2.845463e-05	1.050578e+00
2.848304e-05	1.043313e+00
2.851148e-05	1.052735e+00
2.853995e-05	1.047141e+00
2.856845e-05	1.071710e+00
2.859698e-05	1.041945e+00
2.862553e-05	1.046563e+00
2.865412e-05	1.044896e+00
2.868273e-05	1.082078e+00
2.871137e-05	1.043955e+00
2.874004e-05	1.044391e+00
2.876874e-05	1.066660e+00
2.879746e-05	1.050669e+00
2.882622e-05	1.075361e+00
2.885500e-05	1.068874e+00
2.888382e-05	1.097723e+00
2.891266e-05	1.069274e+00
2.894153e-05	1.052197e+00
2.897043e-05	1.044838e+00
2.899936e-05	1.044355e+00
2.902831e-05	1.162855e+00
2.905730e-05	1.047989e+00
2.908631e-05	1.089775e+00
2.911536e-05	1.062753e+00
2.914443e-05	1.111967e+00
2.917353e-05	1.065883e+00
2.920266e-05	1.162936e+00
2.923182e-05	1.073977e+00
2.926101e-05	1.056825e+00
2.929023e-05	1.044885e+00
2.931948e-05	1.066486e+00
2.934875e-05	1.067755e+00
2.937806e-05	1.045342e+00
2.940739e-05	1.064047e+00
2.943676e-05	1.077488e+00
2.946615e-05	1.046154e+00
2.949558e-05	1.067022e+00
2.952503e-05	1.075632e+00
2.955451e-05	1.057953e+00
2.958402e-05	1.046398e+00
2.961356e-05	1.061851e+00
2.964313e-05	1.063314e+00
2.967273e-05	1.059640e+00
2.970236e-05	1.062036e+00
2.973202e-05	1.053440e+00
2.976171e-05	1.076408e+00
2.979143e-05	1.054780e+00
2.982117e-05	1.054006e+00
2.985095e-05	1.053790e+00
2.988076e-05	1.059271e+00
2.991060e-05	1.067923e+00
2.994046e-05	1.072064e+00
2.997036e-05	1.051227e+00
3.000029e-05	1.136895e+00
