wave,flux,error
2.2975,4.14E-16,6.99E-18
2.29775,4.15E-16,6.97E-18
2.298,4.16E-16,7.09E-18
2.29825,4.17E-16,7.25E-18
2.2985,4.18E-16,7.36E-18
2.29875,4.20E-16,7.36E-18
2.299,4.23E-16,7.29E-18
2.29925,4.26E-16,7.15E-18
2.2995,4.28E-16,6.98E-18
2.29975,4.31E-16,6.82E-18
2.3,4.33E-16,6.66E-18
2.30025,4.34E-16,6.52E-18
2.3005,4.34E-16,6.36E-18
2.30075,4.34E-16,6.19E-18
2.301,4.34E-16,5.99E-18
2.30125,4.33E-16,5.77E-18
2.3015,4.33E-16,5.55E-18
2.30175,4.33E-16,5.33E-18
2.302,4.34E-16,5.17E-18
2.30225,4.36E-16,5.11E-18
2.3025,4.39E-16,5.17E-18
2.30275,4.42E-16,5.32E-18
2.303,4.45E-16,5.51E-18
2.30325,4.47E-16,5.69E-18
2.3035,4.49E-16,5.85E-18
2.30375,4.51E-16,5.99E-18
2.304,4.52E-16,6.13E-18
2.30425,4.53E-16,6.23E-18
2.3045,4.54E-16,6.25E-18
2.30475,4.54E-16,6.18E-18
2.305,4.53E-16,6.06E-18
2.30525,4.52E-16,5.96E-18
2.3055,4.50E-16,5.97E-18
2.30575,4.47E-16,6.10E-18
2.306,4.44E-16,6.33E-18
2.30625,4.42E-16,6.57E-18
2.3065,4.41E-16,6.74E-18
2.30675,4.40E-16,6.79E-18
2.307,4.41E-16,6.74E-18
2.30725,4.42E-16,6.63E-18
2.3075,4.44E-16,6.55E-18
2.30775,4.46E-16,6.54E-18
2.308,4.48E-16,6.60E-18
2.30825,4.49E-16,6.69E-18
2.3085,4.50E-16,6.76E-18
2.30875,4.49E-16,6.75E-18
2.309,4.48E-16,6.65E-18
2.30925,4.46E-16,6.47E-18
2.3095,4.43E-16,6.29E-18
2.30975,4.39E-16,6.20E-18
2.31,4.35E-16,6.30E-18
2.31025,4.31E-16,6.57E-18
2.3105,4.27E-16,6.95E-18
2.31075,4.24E-16,7.37E-18
2.311,4.21E-16,7.77E-18
2.31125,4.18E-16,8.14E-18
2.3115,4.16E-16,8.40E-18
2.31175,4.14E-16,8.51E-18
2.312,4.12E-16,8.43E-18
2.31225,4.12E-16,8.14E-18
2.3125,4.12E-16,7.71E-18
2.31275,4.13E-16,7.23E-18
2.313,4.15E-16,6.76E-18
2.31325,4.17E-16,6.36E-18
2.3135,4.20E-16,6.00E-18
2.31375,4.22E-16,5.67E-18
2.314,4.23E-16,5.37E-18
2.31425,4.24E-16,5.18E-18
2.3145,4.24E-16,5.13E-18
2.31475,4.24E-16,5.24E-18
2.315,4.24E-16,5.48E-18
2.31525,4.23E-16,5.80E-18
2.3155,4.23E-16,6.20E-18
2.31575,4.22E-16,6.70E-18
2.316,4.21E-16,7.34E-18
2.31625,4.21E-16,8.12E-18
2.3165,4.20E-16,8.97E-18
2.31675,4.19E-16,9.77E-18
2.317,4.18E-16,1.04E-17
2.31725,4.18E-16,1.08E-17
2.3175,4.18E-16,1.10E-17
2.31775,4.19E-16,1.11E-17
2.318,4.21E-16,1.11E-17
2.31825,4.23E-16,1.11E-17
2.3185,4.25E-16,1.10E-17
2.31875,4.28E-16,1.07E-17
2.319,4.30E-16,1.04E-17
2.31925,4.33E-16,1.00E-17
2.3195,4.36E-16,9.67E-18
2.31975,4.39E-16,9.32E-18
2.32,4.40E-16,9.06E-18
2.32025,4.41E-16,8.92E-18
2.3205,4.40E-16,8.92E-18
2.32075,4.38E-16,8.98E-18
2.321,4.34E-16,8.97E-18
2.32125,4.30E-16,8.79E-18
2.3215,4.25E-16,8.42E-18
2.32175,4.20E-16,7.93E-18
2.322,4.14E-16,7.46E-18
2.32225,4.07E-16,7.10E-18
2.3225,4.00E-16,6.89E-18
2.32275,3.92E-16,6.81E-18
2.323,3.84E-16,6.81E-18
2.32325,3.78E-16,6.86E-18
2.3235,3.74E-16,6.94E-18
2.32375,3.72E-16,7.00E-18
2.324,3.73E-16,7.00E-18
2.32425,3.75E-16,6.89E-18
2.3245,3.79E-16,6.68E-18
2.32475,3.83E-16,6.47E-18
2.325,3.87E-16,6.36E-18
2.32525,3.89E-16,6.46E-18
2.3255,3.90E-16,6.73E-18
2.32575,3.90E-16,7.02E-18
2.326,3.90E-16,7.19E-18
2.32625,3.90E-16,7.19E-18
2.3265,3.91E-16,7.09E-18
2.32675,3.94E-16,7.07E-18
2.327,3.97E-16,7.33E-18
2.32725,4.00E-16,7.96E-18
2.3275,4.04E-16,8.82E-18
2.32775,4.06E-16,9.64E-18
2.328,4.08E-16,1.02E-17
2.32825,4.08E-16,1.02E-17
2.3285,4.06E-16,9.80E-18
2.32875,4.04E-16,9.03E-18
2.329,4.02E-16,8.21E-18
2.32925,4.01E-16,7.61E-18
2.3295,4.00E-16,7.41E-18
2.32975,4.00E-16,7.54E-18
2.33,4.00E-16,7.82E-18
2.33025,4.00E-16,8.10E-18
2.3305,3.99E-16,8.34E-18
2.33075,3.97E-16,8.50E-18
2.331,3.95E-16,8.57E-18
2.33125,3.93E-16,8.52E-18
2.3315,3.91E-16,8.29E-18
2.33175,3.91E-16,7.88E-18
2.332,3.92E-16,7.33E-18
2.33225,3.95E-16,6.73E-18
2.3325,3.98E-16,6.21E-18
2.33275,4.02E-16,5.85E-18
2.333,4.06E-16,5.70E-18
2.33325,4.09E-16,5.72E-18
2.3335,4.12E-16,5.83E-18
2.33375,4.13E-16,5.99E-18
2.334,4.13E-16,6.17E-18
2.33425,4.13E-16,6.39E-18
2.3345,4.13E-16,6.71E-18
2.33475,4.12E-16,7.13E-18
2.335,4.11E-16,7.60E-18
2.33525,4.11E-16,8.00E-18
2.3355,4.11E-16,8.22E-18
2.33575,4.11E-16,8.19E-18
2.336,4.12E-16,7.91E-18
2.33625,4.13E-16,7.45E-18
2.3365,4.15E-16,6.89E-18
2.33675,4.16E-16,6.33E-18
2.337,4.17E-16,5.85E-18
2.33725,4.18E-16,5.54E-18
2.3375,4.17E-16,5.43E-18
2.33775,4.17E-16,5.52E-18
2.338,4.16E-16,5.72E-18
2.33825,4.15E-16,5.94E-18
2.3385,4.13E-16,6.08E-18
2.33875,4.11E-16,6.10E-18
2.339,4.09E-16,6.03E-18
2.33925,4.06E-16,5.99E-18
2.3395,4.04E-16,6.10E-18
2.33975,4.01E-16,6.40E-18
2.34,3.98E-16,6.85E-18
2.34025,3.95E-16,7.32E-18
2.3405,3.93E-16,7.69E-18
2.34075,3.92E-16,7.88E-18
2.341,3.91E-16,7.86E-18
2.34125,3.92E-16,7.68E-18
2.3415,3.93E-16,7.38E-18
2.34175,3.96E-16,7.03E-18
2.342,4.00E-16,6.67E-18
2.34225,4.05E-16,6.39E-18
2.3425,4.09E-16,6.26E-18
2.34275,4.13E-16,6.28E-18
2.343,4.16E-16,6.41E-18
2.34325,4.17E-16,6.52E-18
2.3435,4.17E-16,6.55E-18
2.34375,4.15E-16,6.47E-18
2.344,4.12E-16,6.30E-18
2.34425,4.07E-16,6.12E-18
2.3445,4.02E-16,5.99E-18
2.34475,3.97E-16,5.93E-18
2.345,3.92E-16,5.91E-18
2.34525,3.88E-16,5.91E-18
2.3455,3.86E-16,5.93E-18
2.34575,3.87E-16,5.99E-18
2.346,3.89E-16,6.10E-18
2.34625,3.93E-16,6.21E-18
2.3465,3.98E-16,6.31E-18
2.34675,4.02E-16,6.38E-18
2.347,4.05E-16,6.46E-18
2.34725,4.08E-16,6.61E-18
2.3475,4.10E-16,6.81E-18
2.34775,4.11E-16,7.02E-18
2.348,4.13E-16,7.16E-18
2.34825,4.15E-16,7.21E-18
2.3485,4.18E-16,7.18E-18
2.34875,4.20E-16,7.10E-18
2.349,4.21E-16,7.04E-18
2.34925,4.21E-16,7.02E-18
2.3495,4.19E-16,7.07E-18
2.34975,4.15E-16,7.15E-18
2.35,4.10E-16,7.24E-18
2.35025,4.05E-16,7.30E-18
2.3505,4.00E-16,7.33E-18
2.35075,3.95E-16,7.37E-18
2.351,3.92E-16,7.44E-18
2.35125,3.89E-16,7.57E-18
2.3515,3.87E-16,7.73E-18
2.35175,3.85E-16,7.92E-18
2.352,3.83E-16,8.14E-18
2.35225,3.80E-16,8.35E-18
2.3525,3.77E-16,8.51E-18
2.35275,3.73E-16,8.55E-18
2.353,3.69E-16,8.39E-18
2.35325,3.65E-16,8.05E-18
2.3535,3.62E-16,7.56E-18
2.35375,3.60E-16,7.04E-18
2.354,3.60E-16,6.61E-18
2.35425,3.60E-16,6.39E-18
2.3545,3.61E-16,6.43E-18
2.35475,3.62E-16,6.65E-18
2.355,3.64E-16,6.91E-18
2.35525,3.66E-16,7.07E-18
2.3555,3.69E-16,7.05E-18
2.35575,3.71E-16,6.86E-18
2.356,3.73E-16,6.55E-18
2.35625,3.75E-16,6.24E-18
2.3565,3.77E-16,5.99E-18
2.35675,3.78E-16,5.85E-18
2.357,3.79E-16,5.80E-18
2.35725,3.80E-16,5.79E-18
2.3575,3.81E-16,5.79E-18
2.35775,3.82E-16,5.81E-18
2.358,3.82E-16,5.85E-18
2.35825,3.82E-16,5.93E-18
2.3585,3.81E-16,6.04E-18
2.35875,3.81E-16,6.17E-18
2.359,3.80E-16,6.30E-18
2.35925,3.80E-16,6.44E-18
2.3595,3.81E-16,6.61E-18
2.35975,3.82E-16,6.81E-18
2.36,3.83E-16,6.97E-18
2.36025,3.84E-16,7.03E-18
2.3605,3.83E-16,6.96E-18
2.36075,3.82E-16,6.79E-18
2.361,3.80E-16,6.64E-18
2.36125,3.78E-16,6.61E-18
2.3615,3.75E-16,6.77E-18
2.36175,3.74E-16,7.06E-18
2.362,3.72E-16,7.38E-18
2.36225,3.72E-16,7.67E-18
2.3625,3.73E-16,7.85E-18
2.36275,3.74E-16,7.91E-18
2.363,3.76E-16,7.83E-18
2.36325,3.77E-16,7.60E-18
2.3635,3.79E-16,7.27E-18
2.36375,3.80E-16,6.89E-18
2.364,3.82E-16,6.53E-18
2.36425,3.84E-16,6.27E-18
2.3645,3.87E-16,6.13E-18
2.36475,3.90E-16,6.15E-18
2.365,3.94E-16,6.32E-18
2.36525,3.98E-16,6.60E-18
2.3655,4.01E-16,6.91E-18
2.36575,4.04E-16,7.17E-18
2.366,4.07E-16,7.34E-18
2.36625,4.09E-16,7.44E-18
2.3665,4.09E-16,7.47E-18
2.36675,4.08E-16,7.46E-18
2.367,4.05E-16,7.41E-18
2.36725,4.01E-16,7.28E-18
2.3675,3.95E-16,7.08E-18
2.36775,3.88E-16,6.84E-18
2.368,3.81E-16,6.60E-18
2.36825,3.76E-16,6.44E-18
2.3685,3.73E-16,6.39E-18
2.36875,3.72E-16,6.46E-18
2.369,3.73E-16,6.63E-18
2.36925,3.75E-16,6.91E-18
2.3695,3.79E-16,7.26E-18
2.36975,3.82E-16,7.70E-18
2.37,3.84E-16,8.22E-18
2.37025,3.86E-16,8.81E-18
2.3705,3.87E-16,9.38E-18
2.37075,3.87E-16,9.81E-18
2.371,3.87E-16,9.99E-18
2.37125,3.88E-16,9.84E-18
2.3715,3.89E-16,9.40E-18
2.37175,3.90E-16,8.78E-18
2.372,3.92E-16,8.13E-18
2.37225,3.94E-16,7.57E-18
2.3725,3.95E-16,7.14E-18
2.37275,3.96E-16,6.84E-18
2.373,3.97E-16,6.61E-18
2.37325,3.98E-16,6.43E-18
2.3735,3.97E-16,6.28E-18
2.37375,3.97E-16,6.15E-18
2.374,3.97E-16,6.05E-18
2.37425,3.96E-16,6.02E-18
2.3745,3.96E-16,6.14E-18
2.37475,3.95E-16,6.44E-18
2.375,3.95E-16,6.89E-18
2.37525,3.94E-16,7.39E-18
2.3755,3.93E-16,7.83E-18
2.37575,3.91E-16,8.14E-18
2.376,3.88E-16,8.32E-18
2.37625,3.86E-16,8.49E-18
2.3765,3.83E-16,8.76E-18
2.37675,3.80E-16,9.19E-18
2.377,3.78E-16,9.66E-18
2.37725,3.77E-16,1.00E-17
2.3775,3.76E-16,1.01E-17
2.37775,3.77E-16,9.79E-18
2.378,3.77E-16,9.29E-18
2.37825,3.78E-16,8.67E-18
2.3785,3.78E-16,8.06E-18
2.37875,3.76E-16,7.54E-18
2.379,3.75E-16,7.16E-18
2.37925,3.73E-16,7.00E-18
2.3795,3.71E-16,7.12E-18
2.37975,3.70E-16,7.53E-18
2.38,3.69E-16,8.08E-18
2.38025,3.69E-16,8.60E-18
2.3805,3.69E-16,8.95E-18
2.38075,3.70E-16,9.07E-18
2.381,3.71E-16,9.01E-18
